Fwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Total,Bwd IAT Mean,Packet Length Mean,Label
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.000998,2.126308,0.001497,5355,5.355000,38375.000000,outros
0.000000,0.015000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001430,3.003379,0.002145,7582,7.582000,45375.000000,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.036000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.055000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001721,3.780975,0.002581,9471,9.471000,45375.000000,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001523,3.252831,0.002284,8191,8.191000,45375.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.058000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000050,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001370,2.993166,2.055000,7511,7.511000,45375.000000,outros
0.000000,0.034000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001381,3.070521,2.072000,7671,7.671000,45375.000000,outros
0.000000,0.025000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001815,3.722975,0.002722,9372,9.372000,45375.000000,outros
0.000000,0.019000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001059,2.111981,1.589000,5381,5.381000,38375.000000,outros
0.000000,0.025000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.027000,2.185568,0.001540,5496,5.496000,38375.000000,outros
0.000000,0.021000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001848,3.834270,0.002772,9634,9.634000,45375.000000,outros
0.000000,0.016000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.024000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001759,3.506032,0.002638,8849,8.849000,45375.000000,outros
0.000000,0.018000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
401.000000,0.735923,1944.762935,0.001743,5151303,1717.101000,113.555556,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.003996,6.083063,0.005994,11973,11.973000,45375.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
717.772442,0.381763,1466.477018,0.005477,5726303,0.954384,351.764706,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.034000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.036000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001535,3.245452,2.302000,8165,8.165000,45375.000000,outros
0.000000,0.018000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001264,2.834055,0.001896,7079,7.079000,76375.000000,outros
0.000000,0.016000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001744,3.516725,0.002615,8891,8.891000,45375.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.041000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.041000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.084000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001724,3.411212,0.002586,8623,8.623000,45375.000000,outros
0.000000,0.022000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001643,3.475130,0.002465,8735,8.735000,45375.000000,outros
0.000000,0.022000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.055000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000050,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.065000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000030,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,1.499953,2121.171144,2999.847000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.053000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001530,3.181626,0.002294,8017,8.017000,45375.000000,outros
0.000000,0.024000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.058000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000050,0.000000,0.000000,0,0.000000,0.000000,outros
400.000000,828.692000,2189.935001,1.949000,5800710,1.933570,113.333333,outros
0.000000,0.000050,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001017,2.108341,0.001525,5365,5.365000,38375.000000,outros
0.000000,0.000020,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001562,3.298410,0.002343,8297,8.297000,45375.000000,outros
0.000000,0.014000,0.000000,0.000000,0,0.000000,0.000000,outros
401.000000,0.819878,2166.784826,0.001820,5739016,1.913005,113.555556,outros
0.000000,0.036000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001981,4.009174,2.972000,10124,10.124000,45375.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001840,3.712251,0.002760,9373,9.373000,45375.000000,outros
0.000000,0.019000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001865,3.814524,0.002798,9610,0.009610,45375.000000,outros
0.000000,0.022000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001720,3.829641,0.002580,9571,9.571000,45375.000000,outros
0.000000,0.021000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001391,3.107950,0.002086,7764,7.764000,45375.000000,outros
0.000000,0.017000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001187,2.169675,0.001780,5648,5.648000,38375.000000,outros
0.000000,0.022000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001706,3.424727,0.002560,8641,8.641000,45375.000000,outros
0.000000,0.023000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.517000,3.360097,0.002276,8403,8.403000,45375.000000,outros
0.000000,0.013000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001144,2.472308,0.001716,6204,6.204000,38375.000000,outros
0.000000,0.018000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001981,4.024425,2.972000,10142,10.142000,45375.000000,outros
0.000000,0.017000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.045000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.058000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.035000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.036000,0.000000,0.000000,0,0.000000,0.000000,outros
403.000000,0.774224,2047.175369,0.000928,5419436,1.806479,114.000000,outros
0.000000,0.034000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,41675.752000,58938.200154,83351.353000,0,0.000000,0.000000,outros
11.180340,0.997000,2.086651,0.001496,5271,5.271000,38375.000000,outros
0.000000,0.018000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.041000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001657,3.323559,0.002485,8391,8.391000,45375.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
648.468250,0.460631,1649.522789,0.005388,5988087,1.197617,232.333333,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,1.499926,2121.154173,2999.808000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.035000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.034000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001420,3.122659,0.002130,7805,7.805000,45375.000000,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.077000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
660.847670,0.427967,1531.304319,0.005602,5563438,1.112688,281.933333,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.032000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
704.487656,0.454827,1627.729176,5.803000,5912613,1.182523,306.600000,outros
180.961322,4.767757,16703.654008,10.316822,61747384,10.291231,54.266667,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
685.872619,0.427090,1586.417069,0.005053,5979055,1195.811000,331.437500,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000050,0.000000,0.000000,0,0.000000,0.000000,outros
713.754083,0.295764,1243.653961,0.004487,5323625,0.760518,405.300000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.053000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.046000,0.000000,0.000000,0,0.000000,0.000000,outros
654.619628,0.469389,1680.724978,5.567000,6101866,1.220373,276.733333,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.002707,6.232811,0.004060,15473,15.473000,45375.000000,outros
0.000000,0.017000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001861,3.699929,0.002792,9360,0.009360,45375.000000,outros
0.000000,0.023000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.378000,3.033447,2.067000,7625,7.625000,45375.000000,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001694,3.685820,0.002541,9234,9.234000,45375.000000,outros
0.000000,0.018000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.031000,2.142067,0.001546,5430,0.005430,38375.000000,outros
0.000000,0.015000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.796000,3.511525,2.694000,8874,8.874000,45375.000000,outros
0.000000,0.022000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.002387,5.207773,3.581000,13025,13.025000,45375.000000,outros
0.000000,0.014000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001699,3.622075,0.002549,9100,0.009100,45375.000000,outros
0.000000,0.014000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.036000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001713,3.416529,2.569000,8648,8.648000,45375.000000,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001352,3.027627,0.002028,7556,7.556000,45375.000000,outros
0.000000,0.000020,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001664,3.357984,0.002496,8469,8.469000,45375.000000,outros
0.000000,0.014000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001308,2.936291,0.001962,7327,7.327000,45375.000000,outros
0.000000,0.021000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001804,3.645407,0.002706,9200,0.009200,45375.000000,outros
0.000000,0.000020,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.033000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.035000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
665.410722,0.385134,1375.618051,0.006202,5006590,1001.318000,285.266667,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001765,3.511037,0.002648,8876,8.876000,45375.000000,outros
0.000000,0.019000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000030,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.035000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.052000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001644,3.270555,0.002465,8304,8.304000,45375.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
400.000000,0.741364,1958.852678,1.974000,5189422,1.729807,113.333333,outros
11.180340,0.001816,3.725583,0.002725,9370,0.009370,45375.000000,outros
0.000000,0.000020,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
649.604000,0.450250,1612.037051,0.005415,5853110,1170.622000,231.000000,outros
0.000000,0.037000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.031000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001627,3.605973,0.002440,9009,9.009000,38375.000000,outros
0.000000,0.036000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.028000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001769,3.595526,0.002653,9055,9.055000,45375.000000,outros
0.000000,0.026000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,4965.452000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001005,2.141374,0.001508,5414,5.414000,38375.000000,outros
0.000000,0.015000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.995000,2.114560,0.001492,5333,5.333000,38375.000000,outros
0.000000,0.014000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001303,2.950384,0.001954,7358,7.358000,45375.000000,outros
0.000000,0.016000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.042000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.028000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001520,3.348128,0.002279,8368,8.368000,45375.000000,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001431,3.169978,0.002146,7929,7.929000,45375.000000,outros
0.000000,0.000030,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.056000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.025000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001832,3.722208,0.002747,9389,9.389000,45375.000000,outros
0.000000,0.022000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.035000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.028000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.028000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.038000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.041000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.082000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.041000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.041000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000040,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001311,2.837320,0.001966,7134,7.134000,38375.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.047000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001058,2.273639,0.001587,5728,5.728000,38375.000000,outros
0.000000,0.000020,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001814,3.590591,0.002721,9125,9.125000,45375.000000,outros
0.000000,0.025000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.039000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.002828,5.083810,0.004242,12734,12.734000,45375.000000,outros
0.000000,0.000030,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001413,3.113324,0.002119,7802,7.802000,45375.000000,outros
0.000000,0.016000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.372000,3.040470,2.058000,7594,7.594000,45375.000000,outros
0.000000,0.026000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001560,3.271423,0.002339,8245,8.245000,45375.000000,outros
0.000000,0.016000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.049000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.052000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001774,3.549441,0.002661,8950,0.008950,45375.000000,outros
0.000000,0.014000,0.000000,0.000000,0,0.000000,0.000000,outros
80.837108,0.509597,2291.803652,0.835568,11696882,1.462110,222.000000,outros
0.000000,0.048000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001702,3.705001,0.002554,9285,9.285000,45375.000000,outros
0.000000,0.026000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.062000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.000050,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001757,3.506994,2.635000,8867,8.867000,45375.000000,outros
0.000000,0.067000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.044000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001306,2.538300,0.001960,6466,6.466000,38375.000000,outros
0.000000,0.026000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.074000,0.000000,0.000000,0,0.000000,0.000000,outros
84.853645,0.014943,18.932390,24.166000,289953,0.036244,241.086957,outros
11.180340,0.001153,2.399408,0.001730,6067,6.067000,38375.000000,outros
0.000000,0.027000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.059000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.051000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001247,2.200289,1.871000,5619,5.619000,38375.000000,outros
0.000000,0.000030,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001939,4.035848,0.002909,10173,10.173000,45375.000000,outros
0.000000,0.000050,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,1.763000,3.502513,0.002644,8853,8.853000,45375.000000,outros
0.000000,0.031000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001566,3.243147,0.002349,8189,8.189000,45375.000000,outros
0.000000,0.011000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001557,3.195269,0.002336,8049,8.049000,45375.000000,outros
0.000000,0.024000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001976,3.925550,0.002965,9893,9.893000,45375.000000,outros
0.000000,0.023000,0.000000,0.000000,0,0.000000,0.000000,outros
0.000000,0.062000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001816,3.584700,0.002724,9105,9.105000,45375.000000,outros
0.000000,0.031000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001003,2.083271,1.504000,5307,5.307000,38375.000000,outros
0.000000,0.024000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001439,3.194507,0.002159,8006,8.006000,45375.000000,outros
0.000000,0.029000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001839,3.618910,0.002759,9131,9.131000,45375.000000,outros
0.000000,0.025000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001626,3.261481,0.002439,8230,0.008230,45375.000000,outros
0.000000,0.018000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001325,2.370381,0.001988,5990,0.005990,38375.000000,outros
0.000000,0.013000,0.000000,0.000000,0,0.000000,0.000000,outros
11.180340,0.001452,3.279001,0.002177,8178,8.178000,45375.000000,outros
0.000000,0.019000,0.000000,0.000000,0,0.000000,0.000000,outros
81.297396,0.009613,11.309355,0.016195,226214,0.020565,353.321429,outros
0.000000,0.043000,0.000000,0.000000,0,0.000000,0.000000,outros
