Fwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Total,Bwd IAT Mean,Packet Length Mean,Label,NormPacket_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_IAT_Total,NormFlow_IAT_Mean,NormFwd_IAT_Mean,NormFlow_IAT_Std,NormBwd_IAT_Mean
154.078714,0.000823,1.953273,0.001960,6532,1.633000,116.700000,http,0.778000,2.140484,0.000005,10.000000,0.284630,0.025361,0.012021
74.538581,0.007636,12.465203,0.022599,45756,15.252000,95.000000,http,0.633333,1.035501,0.000038,10.000000,3.281329,0.161845,0.112276
69.923768,0.005613,12.489343,2.793000,39245,0.009811,41.888889,http,0.279259,0.971391,0.000033,10.000000,10.000000,0.162158,0.000072
74.538581,6.194000,9.880023,18.284000,37095,12.365000,95.000000,http,0.633333,1.035501,0.000031,10.000000,10.000000,0.128279,0.091024
74.538581,28.649000,69.831324,85.641000,171842,0.057281,95.000000,http,0.633333,1.035501,0.000143,10.000000,10.000000,0.906670,0.000422
74.538581,0.011548,23.649657,0.034368,69240,0.023080,95.000000,http,0.633333,1.035501,0.000058,10.000000,4.989982,0.307061,0.000170
74.538581,0.003878,5.746651,11.271000,23222,0.007741,95.000000,http,0.633333,1.035501,0.000019,10.000000,10.000000,0.074613,0.000057
74.538581,0.005713,9.241030,0.016860,34218,11.406000,95.000000,http,0.633333,1.035501,0.000029,10.000000,2.447984,0.119983,0.083964
74.538581,0.011239,18.188871,33.421000,67375,0.022458,95.000000,http,0.633333,1.035501,0.000056,10.000000,10.000000,0.236159,0.000165
131.058511,0.001035,1.627638,2.824000,6145,0.002048,106125.000000,http,10.000000,1.820684,0.000005,10.000000,10.000000,0.021133,0.000015
74.538581,0.004836,7.826153,0.014214,28969,0.009656,95.000000,http,0.633333,1.035501,0.000024,10.000000,2.063726,0.101613,0.000071
74.538581,0.004890,7.515225,14.389000,29274,9.758000,95.000000,http,0.633333,1.035501,0.000024,10.000000,10.000000,0.097576,0.071832
74.538581,0.004087,6.382917,0.011954,24473,0.008158,95.000000,http,0.633333,1.035501,0.000020,10.000000,1.735731,0.082874,0.000060
74.538581,0.004109,6.137177,12.047000,24608,0.008203,95.000000,http,0.633333,1.035501,0.000021,10.000000,10.000000,0.079683,0.000060
74.538581,0.003361,4.971444,0.009797,20118,6.706000,95.000000,http,0.633333,1.035501,0.000017,10.000000,1.422546,0.064548,0.049365
74.538581,0.010505,25.324931,31.174000,63001,0.021000,95.000000,http,0.633333,1.035501,0.000053,10.000000,10.000000,0.328812,0.000155
74.538581,0.015271,24.448714,0.045401,91565,0.030522,95.000000,http,0.633333,1.035501,0.000076,10.000000,6.592061,0.317435,0.000225
74.538581,3.312000,4.946112,9.609000,19822,0.006607,95.000000,http,0.633333,1.035501,0.000017,10.000000,10.000000,0.064219,0.000049
74.538581,0.013799,28.538654,0.040955,82744,0.027581,95.000000,http,0.633333,1.035501,0.000069,10.000000,5.946525,0.370538,0.000203
74.538581,0.006706,10.772242,0.019815,40179,13.393000,95.000000,http,0.633333,1.035501,0.000033,10.000000,2.877107,0.139864,0.098591
74.538581,0.002555,4.379484,0.007323,15267,5.089000,95.000000,http,0.633333,1.035501,0.000013,10.000000,1.063189,0.056862,0.037462
74.538581,0.004698,7.409021,0.013784,28152,9.384000,95.000000,http,0.633333,1.035501,0.000023,10.000000,2.001437,0.096197,0.069079
74.538581,12.765000,30.816909,0.037928,76545,25.515000,95.000000,http,0.633333,1.035501,0.000064,10.000000,5.507020,0.400118,0.187826
59.665445,0.397446,1338.037825,0.629684,39664623,0.826346,29.166667,http,0.194444,0.828881,0.033060,10.000000,10.000000,10.000000,0.006083
102.812126,0.009941,23.903073,0.029453,59607,19.869000,48375.000000,http,10.000000,1.428281,0.000050,10.000000,4.276494,0.310351,0.146263
74.538581,17.045000,40.541478,0.050664,102201,34.067000,95.000000,http,0.633333,1.035501,0.000085,10.000000,7.356076,0.526379,0.250780
102.812126,0.001619,3.596857,4.563000,9666,3.222000,48375.000000,http,10.000000,1.428281,0.000008,10.000000,10.000000,0.046701,0.023718
74.538581,0.003002,4.912163,0.008685,17967,5.989000,95.000000,http,0.633333,1.035501,0.000015,10.000000,1.261089,0.063778,0.044087
74.538581,0.000710,1.391575,0.001804,4212,1.404000,95.000000,http,0.633333,1.035501,0.000004,10.000000,0.262004,0.018068,0.010335
74.538581,0.003591,5.361983,10.493000,21508,0.007169,95.000000,http,0.633333,1.035501,0.000018,10.000000,10.000000,0.069618,0.000053
74.538581,0.004127,7.548233,12.051000,24709,0.008236,95.000000,http,0.633333,1.035501,0.000021,10.000000,10.000000,0.098004,0.000061
74.538581,0.004510,10.723826,0.013246,26992,0.008997,95.000000,http,0.633333,1.035501,0.000022,10.000000,1.923177,0.139235,0.000066
74.538581,5.676000,9.196519,0.016656,34004,0.011335,95.000000,http,0.633333,1.035501,0.000028,10.000000,2.418292,0.119405,0.000083
74.538581,0.002575,4.081117,7.368000,15403,0.005134,95.000000,http,0.633333,1.035501,0.000013,10.000000,10.000000,0.052988,0.000038
74.538581,0.009385,22.600922,0.027823,56261,0.018754,95.000000,http,0.633333,1.035501,0.000047,10.000000,4.039827,0.293444,0.000138
74.538581,0.004707,7.684337,0.013702,28192,0.009397,95.000000,http,0.633333,1.035501,0.000023,10.000000,1.989386,0.099771,0.000069
74.538581,0.002939,4.369646,0.008410,17562,5.854000,95.000000,http,0.633333,1.035501,0.000015,10.000000,1.221088,0.056734,0.043094
74.538581,0.007198,12.940142,21.236000,43143,14.381000,95.000000,http,0.633333,1.035501,0.000036,10.000000,10.000000,0.168011,0.105864
102.812126,0.001521,3.438125,0.004320,9090,0.003030,48375.000000,http,10.000000,1.428281,0.000008,10.000000,0.627241,0.044640,0.000022
45.709226,0.001253,2.616741,0.003332,7464,2.488000,88.750000,http,0.591667,0.634999,0.000006,10.000000,0.483716,0.033975,0.018315
74.538581,4.366000,6.964946,12.809000,26157,8.719000,95.000000,http,0.633333,1.035501,0.000022,10.000000,10.000000,0.090431,0.064184
74.538581,0.000566,1.087672,1.422000,3338,0.001113,95.000000,http,0.633333,1.035501,0.000003,10.000000,10.000000,0.014122,0.000008
74.538581,0.013498,27.661579,0.040218,80857,0.026952,95.000000,http,0.633333,1.035501,0.000067,10.000000,5.839516,0.359150,0.000198
74.538581,0.006913,16.500199,0.020459,41429,0.013810,95.000000,http,0.633333,1.035501,0.000035,10.000000,2.970613,0.214234,0.000102
74.538581,0.008199,19.695490,24.296000,49138,0.016379,95.000000,http,0.633333,1.035501,0.000041,10.000000,10.000000,0.255721,0.000121
74.538581,0.002967,4.782510,0.008621,17767,0.005922,95.000000,http,0.633333,1.035501,0.000015,10.000000,1.251797,0.062095,0.000044
74.538581,3.286000,5.292769,0.009584,19686,6.562000,95.000000,http,0.633333,1.035501,0.000016,10.000000,1.391474,0.068720,0.048305
74.538581,2.738000,4.186823,7.861000,16397,0.005466,95.000000,http,0.633333,1.035501,0.000014,10.000000,10.000000,0.054361,0.000040
74.538581,3.781000,5.635116,0.011023,22635,7.545000,95.000000,http,0.633333,1.035501,0.000019,10.000000,1.600409,0.073165,0.055542
74.538581,0.005157,12.232458,0.015173,30892,0.010297,95.000000,http,0.633333,1.035501,0.000026,10.000000,2.202968,0.158823,0.000076
54.353779,0.001087,1.804743,2.979000,6477,2.159000,90625.000000,http,10.000000,0.755091,0.000005,10.000000,10.000000,0.023432,0.015893
93.001792,1.189000,2.516226,3.223000,7088,0.002363,46.250000,http,0.308333,1.291994,0.000006,10.000000,10.000000,0.032670,0.000017
215.349019,0.378567,952.716782,0.757006,3028493,1.009498,74.500000,http,0.496667,2.991660,0.002524,10.000000,10.000000,10.000000,0.007431
69.923768,0.002294,4.248066,0.002417,16016,4.004000,41.888889,http,0.279259,0.971391,0.000013,10.000000,0.350863,0.055156,0.029475
131.058511,0.001106,1.493725,0.002917,6512,0.002171,106125.000000,http,10.000000,1.820684,0.000005,10.000000,0.423606,0.019394,0.000016
102.812126,0.000484,0.769237,0.001083,2848,0.000949,48375.000000,http,10.000000,1.428281,0.000002,10.000000,0.157319,0.009988,0.000007
102.812126,0.001123,2.373347,3.095000,6698,0.002233,48375.000000,http,10.000000,1.428281,0.000006,10.000000,10.000000,0.030815,0.000016
44.309028,0.930326,3003.958814,1.733471,51167915,1.705597,134.929825,http,0.899532,0.615547,0.042647,10.000000,10.000000,10.000000,0.012556
102.812126,1.628000,3.447990,0.004482,9718,0.003239,48375.000000,http,10.000000,1.428281,0.000008,10.000000,0.650836,0.044768,0.000024
125.285008,0.001005,1.522107,0.002541,5940,0.001980,104875.000000,http,10.000000,1.740478,0.000005,10.000000,0.368867,0.019763,0.000015
93.001792,6.383000,15.174339,0.018793,38241,12.747000,46.250000,http,0.308333,1.291994,0.000032,10.000000,2.728573,0.197019,0.093836
101.611138,92.328000,449.811515,188.503000,1277724,0.053239,77.666667,http,0.517778,1.411597,0.001065,10.000000,10.000000,5.840227,0.000392
87.231493,0.003960,9.276373,1.321000,27691,0.006923,85.222222,http,0.568148,1.211833,0.000023,10.000000,10.000000,0.120442,0.000051
50.229473,0.054049,130.655574,1.724000,324264,108.088000,37875.000000,http,10.000000,0.697795,0.000270,10.000000,10.000000,1.696395,0.795678
102.812126,0.001674,3.750034,0.004749,9986,0.003329,48375.000000,http,10.000000,1.428281,0.000008,10.000000,0.689457,0.048689,0.000025
102.812126,2.339000,5.335061,6.663000,13983,4.661000,48375.000000,http,10.000000,1.428281,0.000012,10.000000,10.000000,0.069269,0.034311
102.812126,0.000485,0.838612,1.162000,2838,0.946000,48375.000000,http,10.000000,1.428281,0.000002,10.000000,10.000000,0.010888,0.006964
93.001792,0.001041,1.356143,0.001955,6208,0.002069,46.250000,http,0.308333,1.291994,0.000005,10.000000,0.283783,0.017608,0.000015
69.923768,3.004000,4.984195,4.813000,20994,0.005248,41.888889,http,0.279259,0.971391,0.000017,10.000000,10.000000,0.064713,0.000039
99.926640,0.002971,4.397059,8.546000,17777,0.005926,100.500000,http,0.670000,1.388195,0.000015,10.000000,10.000000,0.057090,0.000044
98.772466,0.002484,3.913616,7.176000,14855,0.004952,100.250000,http,0.668333,1.372161,0.000012,10.000000,10.000000,0.050813,0.000036
98.772466,0.000842,1.661678,0.002168,5013,1.671000,100.250000,http,0.668333,1.372161,0.000004,10.000000,0.314855,0.021575,0.012301
102.812126,0.758000,1.497173,1.936000,4502,0.001501,48375.000000,http,10.000000,1.428281,0.000004,10.000000,10.000000,0.019439,0.000011
102.812126,0.000526,0.954981,0.001292,3117,1.039000,48375.000000,http,10.000000,1.428281,0.000003,10.000000,0.187519,0.012399,0.007648
102.812126,0.001728,3.870611,0.004890,10318,0.003439,48375.000000,http,10.000000,1.428281,0.000009,10.000000,0.710075,0.050255,0.000025
93.001792,0.000762,0.919691,1.929000,4527,1.509000,46.250000,http,0.308333,1.291994,0.000004,10.000000,10.000000,0.011941,0.011108
163.994919,0.000747,1.232371,1.931000,4444,0.001481,114375.000000,http,10.000000,2.278241,0.000004,10.000000,10.000000,0.016001,0.000011
135.710476,0.000492,0.739368,0.001183,2899,0.000966,108.250000,http,0.721667,1.885310,0.000002,10.000000,0.171693,0.009600,0.000007
103.325941,0.000351,0.665929,0.000804,2785,0.000696,92.600000,http,0.617333,1.435419,0.000002,7.486938,0.116785,0.008646,0.000005
75.115467,0.000478,0.739743,0.001133,2825,0.000942,95125.000000,http,10.000000,1.043515,0.000002,10.000000,0.164433,0.009605,0.000007
75.115467,1.144000,1.523790,3.077000,6807,2.269000,95125.000000,http,10.000000,1.043515,0.000006,10.000000,10.000000,0.019784,0.016703
131.058511,0.006248,9.696067,0.007540,37444,0.012481,49625.000000,http,10.000000,1.820684,0.000031,10.000000,1.094841,0.125891,0.000092
74.538581,0.002399,4.543585,6.852000,14363,0.004788,95.000000,http,0.633333,1.035501,0.000012,10.000000,10.000000,0.058993,0.000035
74.538581,0.016585,40.301238,0.049495,99464,0.033155,95.000000,http,0.633333,1.035501,0.000083,10.000000,7.186343,0.523260,0.000244
54.353779,0.002801,5.184816,8.119000,16770,0.005590,90625.000000,http,10.000000,0.755091,0.000014,10.000000,10.000000,0.067318,0.000041
102.812126,0.001031,2.208420,0.002812,6137,0.002046,48375.000000,http,10.000000,1.428281,0.000005,10.000000,0.408360,0.028674,0.000015
102.812126,0.002564,5.839593,0.007390,15327,5.109000,48375.000000,http,10.000000,1.428281,0.000013,10.000000,1.072989,0.075820,0.037609
102.812126,0.001107,1.554962,0.002079,6579,2.193000,48375.000000,http,10.000000,1.428281,0.000005,10.000000,0.301933,0.020189,0.016144
93.001792,0.002727,6.179478,0.007781,16311,5.437000,46.250000,http,0.308333,1.291994,0.000014,10.000000,1.129688,0.080233,0.040024
691.191402,0.001767,5.314145,0.003967,28226,0.003528,465.277778,http,3.101852,9.602131,0.000024,10.000000,0.576050,0.068997,0.000026
69.923768,0.003490,4.843416,0.006600,24380,6.095000,41.888889,http,0.279259,0.971391,0.000020,10.000000,0.958286,0.062886,0.044868
149.267641,3.059937,11777.227256,5.901307,20849066,1.737422,146.275862,http,0.975172,2.073648,0.017377,10.000000,10.000000,10.000000,0.012790
102.812126,0.001143,2.351412,0.003027,6803,0.002268,48375.000000,http,10.000000,1.428281,0.000006,10.000000,0.439577,0.030530,0.000017
102.812126,0.001636,3.674113,0.004650,9772,0.003257,48375.000000,http,10.000000,1.428281,0.000008,10.000000,0.675156,0.047704,0.000024
102.812126,1.779000,4.017022,5.047000,10621,0.003540,48375.000000,http,10.000000,1.428281,0.000009,10.000000,10.000000,0.052156,0.000026
93.001792,0.000993,1.946347,2.546000,5887,0.001962,46.250000,http,0.308333,1.291994,0.000005,10.000000,10.000000,0.025271,0.000014
94.662383,0.004349,8.822187,0.008698,24140,6.035000,373.416667,http,2.489444,1.315064,0.000020,10.000000,1.262933,0.114545,0.044426
102.812126,0.002364,5.445357,0.006811,14134,0.004711,48375.000000,http,10.000000,1.428281,0.000012,10.000000,0.988994,0.070701,0.000035
102.812126,0.000709,1.391138,0.001841,4204,0.001401,48375.000000,http,10.000000,1.428281,0.000004,10.000000,0.267231,0.018062,0.000010
131.058511,0.001429,2.314827,3.986000,8514,2.838000,106125.000000,http,10.000000,1.820684,0.000007,10.000000,10.000000,0.030055,0.020892
236.813851,0.083010,223.121788,0.186759,747044,186.761000,88.272727,http,0.588485,3.289852,0.000623,10.000000,10.000000,2.896951,1.374821
69.923768,0.003795,8.191341,0.002208,26529,0.006632,41.888889,http,0.279259,0.971391,0.000022,10.000000,0.320663,0.106354,0.000049
102.812126,0.001490,3.214159,0.004105,8883,2.961000,48375.000000,http,10.000000,1.428281,0.000007,10.000000,0.596097,0.041732,0.021797
93.001792,0.002741,5.026208,7.848000,16390,0.005463,46.250000,http,0.308333,1.291994,0.000014,10.000000,10.000000,0.065259,0.000040
119.511506,0.000438,0.592096,0.001012,2574,0.858000,103625.000000,http,10.000000,1.660271,0.000002,9.339807,0.146865,0.007688,0.006316
65.519535,6.271442,20107475.886000,13588.124000,8811531,1.468589,223.733333,http,1.491556,0.910207,0.007344,10.000000,10.000000,10.000000,0.010811
209.599618,0.013111,29.573727,38.928000,78610,0.026203,124.250000,http,0.828333,2.911788,0.000066,10.000000,10.000000,0.383977,0.000193
162.812776,0.006552,9.986854,0.019274,39258,13.086000,113.000000,http,0.753333,2.261819,0.000033,10.000000,2.798557,0.129667,0.096331
45.709226,0.002699,4.415447,0.007798,16157,0.005386,88.750000,http,0.591667,0.634999,0.000013,10.000000,1.132156,0.057329,0.000040
90.841987,7108.308000,21191.836489,12.794954,340351,0.113450,82.363636,http,0.549091,1.261990,0.000284,10.000000,10.000000,10.000000,0.000835
88.809909,7.976922,22475.627667,15.953844,209581,0.069860,150.900000,http,1.006000,1.233760,0.000175,10.000000,10.000000,10.000000,0.000514
110.715853,9.077592,23882.482832,15.885787,91193,0.045596,67.333333,http,0.448889,1.538081,0.000076,10.000000,10.000000,10.000000,0.000336
131.058511,0.004380,10.343018,12.807000,26229,8.743000,106125.000000,http,10.000000,1.820684,0.000022,10.000000,10.000000,0.134291,0.064361
301.376841,0.000809,1.008363,2.087000,4831,0.001610,142125.000000,http,10.000000,4.186771,0.000004,10.000000,10.000000,0.013092,0.000012
119.511506,0.000509,0.632381,1.209000,3010,0.001003,103625.000000,http,10.000000,1.660271,0.000003,10.000000,10.000000,0.008211,0.000007
235.000000,0.432499,802.546821,1.153131,3459950,0.864987,109.200000,http,0.728000,3.264654,0.002884,10.000000,10.000000,10.000000,0.006368
69.923768,0.002529,4.409829,3.186000,17652,4.413000,41.888889,http,0.279259,0.971391,0.000015,10.000000,10.000000,0.057256,0.032486
331.412633,0.002099,2.985915,0.005934,12538,0.004179,150625.000000,http,10.000000,4.604032,0.000010,10.000000,0.861658,0.038768,0.000031
87.231493,8.313000,17.707356,0.005020,58151,0.014538,85.222222,http,0.568148,1.211833,0.000048,10.000000,0.728950,0.229907,0.000107
131.058511,0.000627,0.961957,0.001589,3722,0.001241,106125.000000,http,10.000000,1.820684,0.000003,10.000000,0.230642,0.012490,0.000009
131.058511,0.001906,3.152502,0.005407,11380,0.003793,106125.000000,http,10.000000,1.820684,0.000009,10.000000,0.784996,0.040931,0.000028
153.575172,0.001334,1.914049,0.003690,7947,2.649000,111.000000,http,0.740000,2.133489,0.000007,10.000000,0.535769,0.024851,0.019500
153.575172,0.002694,4.702904,7.737000,16107,5.369000,111.000000,http,0.740000,2.133489,0.000013,10.000000,10.000000,0.061061,0.039523
124.923977,0.093248,171.147581,0.186480,932419,0.233105,169.083333,http,1.127222,1.735462,0.000777,10.000000,10.000000,2.222132,0.001716
175.662962,2.687457,8460.348441,5.822809,34936897,5.822816,155.466667,http,1.036444,2.440335,0.029119,10.000000,10.000000,10.000000,0.042864
262.015267,0.547463,1191.861000,1.459711,4379637,1.094909,115.400000,http,0.769333,3.639954,0.003650,10.000000,10.000000,10.000000,0.008060
131.058511,0.001744,3.770688,4.905000,10423,0.003474,106125.000000,http,10.000000,1.820684,0.000009,10.000000,10.000000,0.048958,0.000026
171.970928,9.926708,18378.999963,18.008268,119120445,19.853407,244.642857,http,1.630952,2.389045,0.099285,10.000000,10.000000,10.000000,0.146149
119.511506,0.000582,0.900719,1.429000,3437,0.001146,103625.000000,http,10.000000,1.660271,0.000003,10.000000,10.000000,0.011695,0.000008
507.850301,0.032051,105.397734,0.064090,448679,0.074780,117.750000,http,0.785000,7.055130,0.000374,10.000000,9.305575,1.368455,0.000550
89.844310,0.312551,1381.468428,0.625101,990941,0.082578,54.892857,http,0.365952,1.248130,0.000826,10.000000,10.000000,10.000000,0.000608
623.372242,0.034096,104.344394,0.068192,377479,0.075496,203.571429,http,1.357143,8.659978,0.000315,10.000000,9.901195,1.354778,0.000556
119.511506,0.002721,4.905410,7.861000,16280,0.005427,103625.000000,http,10.000000,1.660271,0.000014,10.000000,10.000000,0.063690,0.000040
131.058511,0.002055,3.622850,0.005816,12274,0.004091,106125.000000,http,10.000000,1.820684,0.000010,10.000000,0.844380,0.047038,0.000030
119.511506,0.016479,39.315434,1.016000,98826,32.942000,76625.000000,http,10.000000,1.660271,0.000082,10.000000,10.000000,0.510461,0.242499
54.353779,0.003713,8.686774,10.764000,22230,0.007410,90625.000000,http,10.000000,0.755091,0.000019,10.000000,10.000000,0.112787,0.000055
125.285008,0.001991,4.470930,0.005665,11895,3.965000,104875.000000,http,10.000000,1.740478,0.000010,10.000000,0.822601,0.058049,0.029188
131.058511,23.791000,56.131194,71.067000,142702,0.047567,106125.000000,http,10.000000,1.820684,0.000119,10.000000,10.000000,0.728792,0.000350
69.923768,0.002226,4.167850,2.182000,15546,0.003886,41.888889,http,0.279259,0.971391,0.000013,10.000000,10.000000,0.054114,0.000029
131.058511,0.001922,2.685439,0.005402,11480,0.003827,106125.000000,http,10.000000,1.820684,0.000010,10.000000,0.784270,0.034867,0.000028
119.511506,0.000722,1.208901,1.808000,4280,0.001427,103625.000000,http,10.000000,1.660271,0.000004,10.000000,10.000000,0.015696,0.000011
125.285008,0.013048,24.578458,0.038819,78243,26.081000,104875.000000,http,10.000000,1.740478,0.000065,10.000000,5.636389,0.319120,0.191992
163.994919,0.000605,1.015584,0.001522,3575,0.001192,114375.000000,http,10.000000,2.278241,0.000003,10.000000,0.220914,0.013186,0.000009
159.954160,0.000515,0.758559,0.001216,3035,0.001012,113.500000,http,0.756667,2.222106,0.000003,10.000000,0.176484,0.009849,0.000007
111.468979,0.000575,0.913225,0.001433,3380,0.001127,103.000000,http,0.686667,1.548543,0.000003,10.000000,0.207992,0.011857,0.000008
62.426490,0.126723,291.188155,0.303026,1520622,253.437000,265.357143,http,1.769048,0.867238,0.001267,10.000000,10.000000,3.780705,1.865649
54.353779,1.165000,1.623199,0.003187,6941,0.002314,90625.000000,http,10.000000,0.755091,0.000006,10.000000,0.462808,0.021075,0.000017
126.475294,0.117133,196.355063,0.236929,702760,0.234253,59125.000000,http,10.000000,1.757013,0.000586,10.000000,10.000000,2.549419,0.001724
131.058511,0.000787,1.339067,0.002023,4668,1.556000,106125.000000,http,10.000000,1.820684,0.000004,10.000000,0.293802,0.017386,0.011454
125.285008,0.000806,1.473731,0.002122,4788,1.596000,104875.000000,http,10.000000,1.740478,0.000004,10.000000,0.308031,0.019135,0.011749
69.923768,0.002199,4.194545,0.002064,15352,3.838000,41.888889,http,0.279259,0.971391,0.000013,10.000000,0.299755,0.054461,0.028253
552.301643,0.004851,87.384995,0.009678,150188869,0.009725,1330.181592,http,8.867877,7.672655,0.125179,10.000000,1.405211,1.134582,0.000072
131.058511,0.000928,1.951685,0.002491,5512,0.001837,106125.000000,http,10.000000,1.820684,0.000005,10.000000,0.361608,0.025340,0.000014
83.769525,1.649000,2.369852,0.004636,9847,0.003282,97.000000,http,0.646667,1.163738,0.000008,10.000000,0.673050,0.030769,0.000024
129.006460,0.079936,134.020742,0.175837,879238,0.175848,303.230769,http,2.021538,1.792176,0.000733,10.000000,10.000000,1.740088,0.001294
694.570371,0.000857,1.531045,2.107000,6806,0.001702,237.000000,http,1.580000,9.649072,0.000006,10.000000,10.000000,0.019879,0.000013
90.116591,1.875000,3.797050,4.414000,9328,4.664000,112.428571,http,0.749524,1.251913,0.000008,10.000000,10.000000,0.049300,0.034334
131.058511,0.000611,1.003668,1.556000,3602,0.001201,106125.000000,http,10.000000,1.820684,0.000003,10.000000,10.000000,0.013031,0.000009
99.538937,6.671863,19827.195877,15.011674,60046732,15011.683000,82.454545,http,0.549697,1.382809,0.050048,10.000000,10.000000,10.000000,10.000000
136.549869,0.605326,1751.138022,1.210632,6053212,1513.303000,58.833333,http,0.392222,1.896971,0.005045,10.000000,10.000000,10.000000,10.000000
119.511506,0.001709,3.261116,0.004848,10207,0.003402,103625.000000,http,10.000000,1.660271,0.000009,10.000000,0.703977,0.042341,0.000025
125.285008,7.366000,14.670581,18.116000,36798,18.399000,119.857143,http,0.799048,1.740478,0.000031,10.000000,10.000000,0.190479,0.135442
69.923768,0.002384,4.443745,2.317000,16648,4.162000,41.888889,http,0.279259,0.971391,0.000014,10.000000,10.000000,0.057696,0.030638
83.769525,0.003780,8.854935,0.011030,22631,0.007544,97.000000,http,0.646667,1.163738,0.000019,10.000000,1.601498,0.114970,0.000056
87.231493,0.006301,10.735918,0.009111,44061,0.011015,85.222222,http,0.568148,1.211833,0.000037,10.000000,1.322797,0.139392,0.000081
131.058511,1.567000,3.056079,0.004446,9370,0.003123,106125.000000,http,10.000000,1.820684,0.000008,10.000000,0.645609,0.039679,0.000023
45.418059,0.008840,35.085743,0.016423,4032043,0.019200,344.627451,http,2.297516,0.630954,0.003361,10.000000,2.384488,0.455543,0.000141
90.116591,0.007755,18.608550,0.022968,46476,15.492000,98375.000000,http,10.000000,1.251913,0.000039,10.000000,3.334761,0.241608,0.114043
70.891695,0.104828,551.481485,0.219186,1066870,0.046386,84.687500,http,0.564583,0.984838,0.000889,10.000000,10.000000,7.160281,0.000341
92.500000,17.037130,45060.565315,11.674000,119259864,39753.288000,40.000000,http,0.266667,1.285023,0.099401,10.000000,10.000000,10.000000,10.000000
9.049785,0.004666,91.303249,0.009343,149346009,0.009321,1288.874172,http,8.592494,0.125721,0.124477,10.000000,1.356534,1.185456,0.000069
321.006750,0.974000,1.244291,0.002576,5779,0.001926,146375.000000,http,10.000000,4.459472,0.000005,10.000000,0.373949,0.016156,0.000014
45.709226,0.003744,8.886391,0.010970,22427,0.007476,88.750000,http,0.591667,0.634999,0.000019,10.000000,1.592714,0.115378,0.000055
570.772597,3.575091,14384.180625,8.682364,60773246,6.752583,300.052632,http,2.000351,7.929256,0.050653,10.000000,10.000000,10.000000,0.049708
126.742090,0.250999,1126.498953,0.508065,167095419,0.494365,133.665179,http,0.891101,1.760720,0.139271,10.000000,10.000000,10.000000,0.003639
710.002568,0.013895,37.382368,0.022950,168670979,0.035198,1225.518025,http,8.170120,9.863459,0.140584,10.000000,3.332203,0.485362,0.000259
213.401548,0.964805,5371.598295,1.989910,31822425,1.988902,64.628571,http,0.430857,2.964605,0.026523,10.000000,10.000000,10.000000,0.014641
49.420032,0.702735,2776.069631,1.405470,70273472,1.434152,38.460784,http,0.256405,0.686550,0.058572,10.000000,10.000000,10.000000,0.010557
172.532606,10.931290,24112.639511,24.048839,120188712,24.037742,148.153846,http,0.987692,2.396848,0.100175,10.000000,10.000000,10.000000,0.176951
92.500000,0.004584,8.838260,0.009168,25404,12.702000,45.000000,http,0.300000,1.285023,0.000021,10.000000,1.331097,0.114753,0.093504
10.486679,0.005578,140.536829,0.010887,18503087,0.011429,1265.537004,http,8.436913,0.145682,0.015422,10.000000,1.580792,1.824691,0.000084
1.664101,4.051367,4997.538284,8440.345000,101284110,8.440342,32.074074,http,0.213827,0.023118,0.084418,10.000000,10.000000,10.000000,0.062133
55.269039,1.277047,4100.369221,2.809503,13851567,2.770313,26.307692,http,0.175385,0.767806,0.011545,10.000000,10.000000,10.000000,0.020393
597.784306,5.950461,21551.541772,9.917436,119005658,17.000808,300.954545,http,2.006364,8.304506,0.099189,10.000000,10.000000,10.000000,0.125150
75.718956,1.058813,7624.960028,2.117626,76234534,2.178130,76.986486,http,0.513243,1.051899,0.063540,10.000000,10.000000,10.000000,0.016034
42.124815,7.964557,12767.452277,19.342496,135363105,15040.345000,36.421053,http,0.242807,0.585204,0.112822,10.000000,10.000000,10.000000,10.000000
93.280223,0.012385,26.003467,0.034059,83993,0.013999,376.461538,http,2.509744,1.295862,0.000070,10.000000,4.945225,0.337622,0.000103
135.942390,0.024861,39.017755,0.049722,2058,2.058000,141.500000,http,0.943333,1.888531,0.000002,10.000000,7.219302,0.506596,0.015150
35.155046,0.005289,25.555098,0.015991,168877241,0.007904,1778.854306,http,10.000000,0.488379,0.140756,10.000000,2.321759,0.331800,0.000058
90.886009,0.015369,17.516065,0.027664,126063,42.021000,63.818182,http,0.425455,1.262602,0.000105,10.000000,4.016639,0.227424,0.309333
53.956349,0.094061,763.803233,0.192690,154699464,0.183947,826.038251,http,5.506922,0.749569,0.128939,10.000000,10.000000,9.917007,0.001354
0.274865,0.013875,37.324483,0.035521,168902822,0.022772,1254.881478,http,8.365877,0.003818,0.140777,10.000000,5.157478,0.484611,0.000168
0.244024,0.012126,33.061235,0.031061,168633482,0.019884,1267.301667,http,8.448678,0.003390,0.140553,10.000000,4.509837,0.429258,0.000146
56.593286,815.883000,2684.824452,1.958119,9754523,1.625754,255.428571,http,1.702857,0.786202,0.008130,10.000000,10.000000,10.000000,0.011968
23.762716,10.304795,33978.279308,22.648377,113319788,22.663958,16.615385,http,0.110769,0.330115,0.094450,10.000000,10.000000,10.000000,0.166838
